analysis_period,aggregation_level,interconnectorId,interconnectorName,direction,level_metric,percentile,percentile_label,level_mw,direction_observations,direction_duration_hours,direction_share_of_operational_half_hours_pct,operational_observations,first_timestamp,last_timestamp
all_data,interconnector,INTFR,France(IFA),export,export_mw_positive_magnitude_conditional_on_exporting,10,P10,90.0,21302,10651.0,22.120456905503634,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),export,export_mw_positive_magnitude_conditional_on_exporting,20,P20,250.0,21302,10651.0,22.120456905503634,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),export,export_mw_positive_magnitude_conditional_on_exporting,30,P30,410.0,21302,10651.0,22.120456905503634,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),export,export_mw_positive_magnitude_conditional_on_exporting,40,P40,516.0,21302,10651.0,22.120456905503634,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),export,export_mw_positive_magnitude_conditional_on_exporting,50,P50,678.0,21302,10651.0,22.120456905503634,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),export,export_mw_positive_magnitude_conditional_on_exporting,60,P60,830.0,21302,10651.0,22.120456905503634,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),export,export_mw_positive_magnitude_conditional_on_exporting,70,P70,988.0,21302,10651.0,22.120456905503634,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),export,export_mw_positive_magnitude_conditional_on_exporting,75,P75,1026.0,21302,10651.0,22.120456905503634,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),export,export_mw_positive_magnitude_conditional_on_exporting,85,P85,1030.0,21302,10651.0,22.120456905503634,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),export,export_mw_positive_magnitude_conditional_on_exporting,90,P90,1032.0,21302,10651.0,22.120456905503634,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),export,export_mw_positive_magnitude_conditional_on_exporting,95,P95,1258.0,21302,10651.0,22.120456905503634,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),export,export_mw_positive_magnitude_conditional_on_exporting,100,P100,2072.0,21302,10651.0,22.120456905503634,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,0,P0,2.0,71786,35893.0,74.54413291796469,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,5,P5,220.0,71786,35893.0,74.54413291796469,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,10,P10,438.0,71786,35893.0,74.54413291796469,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,20,P20,774.0,71786,35893.0,74.54413291796469,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,30,P30,998.0,71786,35893.0,74.54413291796469,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,40,P40,1006.0,71786,35893.0,74.54413291796469,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,50,P50,1354.0,71786,35893.0,74.54413291796469,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,60,P60,1502.0,71786,35893.0,74.54413291796469,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,70,P70,1510.0,71786,35893.0,74.54413291796469,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,75,P75,1706.0,71786,35893.0,74.54413291796469,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,85,P85,1998.0,71786,35893.0,74.54413291796469,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,90,P90,2002.0,71786,35893.0,74.54413291796469,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,95,P95,2004.0,71786,35893.0,74.54413291796469,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),import,import_mw_conditional_on_importing,100,P100,2630.0,71786,35893.0,74.54413291796469,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTGRNL,Ireland (Greenlink),export,export_mw_positive_magnitude_conditional_on_exporting,0,P0,2.0,20581,10290.5,82.94108164745708,24814,2025-01-30 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTGRNL,Ireland (Greenlink),export,export_mw_positive_magnitude_conditional_on_exporting,5,P5,110.0,20581,10290.5,82.94108164745708,24814,2025-01-30 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTGRNL,Ireland (Greenlink),export,export_mw_positive_magnitude_conditional_on_exporting,10,P10,222.0,20581,10290.5,82.94108164745708,24814,2025-01-30 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTGRNL,Ireland (Greenlink),export,export_mw_positive_magnitude_conditional_on_exporting,20,P20,374.0,20581,10290.5,82.94108164745708,24814,2025-01-30 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTGRNL,Ireland (Greenlink),export,export_mw_positive_magnitude_conditional_on_exporting,30,P30,470.0,20581,10290.5,82.94108164745708,24814,2025-01-30 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTGRNL,Ireland (Greenlink),export,export_mw_positive_magnitude_conditional_on_exporting,40,P40,512.0,20581,10290.5,82.94108164745708,24814,2025-01-30 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTGRNL,Ireland (Greenlink),export,export_mw_positive_magnitude_conditional_on_exporting,50,P50,514.0,20581,10290.5,82.94108164745708,24814,2025-01-30 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTGRNL,Ireland (Greenlink),export,export_mw_positive_magnitude_conditional_on_exporting,60,P60,514.0,20581,10290.5,82.94108164745708,24814,2025-01-30 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTGRNL,Ireland (Greenlink),export,export_mw_positive_magnitude_conditional_on_exporting,70,P70,514.0,20581,10290.5,82.94108164745708,24814,2025-01-30 00:00:00+00:00,2026-06-30 22:30:00+00:00
