startTime,settlementPeriod,generation
2021-02-07T04:30:00Z,10,62
2021-02-07T05:00:00Z,11,-338
2021-02-07T05:30:00Z,12,-340
2021-02-07T06:00:00Z,13,142
2021-02-07T06:30:00Z,14,174
2021-02-07T07:00:00Z,15,398
2021-02-07T07:30:00Z,16,412
2021-02-07T08:00:00Z,17,464
2021-02-07T08:30:00Z,18,468
2021-02-07T09:00:00Z,19,526
2021-02-07T09:30:00Z,20,524
2021-02-07T10:00:00Z,21,412
2021-02-07T10:30:00Z,22,406
2021-02-07T11:00:00Z,23,354
2021-02-07T11:30:00Z,24,356
2021-02-07T12:00:00Z,25,452
2021-02-07T12:30:00Z,26,458
2021-02-07T13:00:00Z,27,462
2021-02-07T13:30:00Z,28,484
2021-02-07T14:00:00Z,29,970
2021-02-07T14:30:00Z,30,992
2021-02-07T15:00:00Z,31,992
2021-02-07T15:30:00Z,32,992
2021-02-07T16:00:00Z,33,992
2021-02-07T16:30:00Z,34,992
2021-02-07T17:00:00Z,35,992
2021-02-07T17:30:00Z,36,992
2021-02-07T18:00:00Z,37,992
2021-02-07T18:30:00Z,38,992
2021-02-07T19:00:00Z,39,992
2021-02-07T19:30:00Z,40,992
2021-02-07T20:00:00Z,41,992
2021-02-07T20:30:00Z,42,990
2021-02-07T21:00:00Z,43,946
2021-02-07T21:30:00Z,44,944
2021-02-07T22:00:00Z,45,716
2021-02-07T22:30:00Z,46,706
2021-02-07T23:00:00Z,47,672
2021-02-07T23:30:00Z,48,660
2021-02-08T00:00:00Z,1,410
2021-02-08T00:30:00Z,2,396
2021-02-08T01:00:00Z,3,124
2021-02-08T01:30:00Z,4,110
2021-02-08T02:00:00Z,5,218
2021-02-08T02:30:00Z,6,212
2021-02-08T03:00:00Z,7,-42
2021-02-08T03:30:00Z,8,-54
2021-02-08T04:00:00Z,9,308
2021-02-08T04:30:00Z,10,328
2021-02-08T05:00:00Z,11,446
2021-02-08T05:30:00Z,12,450
2021-02-08T06:00:00Z,13,416
2021-02-08T06:30:00Z,14,414
2021-02-08T07:00:00Z,15,-256
2021-02-08T07:30:00Z,16,-280
2021-02-08T08:00:00Z,17,-160
2021-02-08T08:30:00Z,18,-120
2021-02-08T09:00:00Z,19,618
2021-02-08T09:30:00Z,20,646
2021-02-08T10:00:00Z,21,512
2021-02-08T10:30:00Z,22,506
2021-02-08T11:00:00Z,23,334
2021-02-08T11:30:00Z,24,332
2021-02-08T12:00:00Z,25,442
2021-02-08T12:30:00Z,26,458
2021-02-08T13:00:00Z,27,676
2021-02-08T13:30:00Z,28,678
2021-02-08T14:00:00Z,29,446
2021-02-08T14:30:00Z,30,434
2021-02-08T15:00:00Z,31,256
2021-02-08T15:30:00Z,32,250
2021-02-08T16:00:00Z,33,106
2021-02-08T16:30:00Z,34,112
2021-02-08T17:00:00Z,35,406
2021-02-08T17:30:00Z,36,424
2021-02-08T18:00:00Z,37,734
2021-02-08T18:30:00Z,38,744
2021-02-08T19:00:00Z,39,624
2021-02-08T19:30:00Z,40,620
2021-02-08T20:00:00Z,41,622
2021-02-08T20:30:00Z,42,622
2021-02-08T21:00:00Z,43,790
2021-02-08T21:30:00Z,44,798
2021-02-08T22:00:00Z,45,682
2021-02-08T22:30:00Z,46,676
2021-02-08T23:00:00Z,47,782
2021-02-08T23:30:00Z,48,786
2021-02-09T00:00:00Z,1,774
2021-02-09T00:30:00Z,2,774
2021-02-09T01:00:00Z,3,890
2021-02-09T01:30:00Z,4,896
2021-02-09T02:00:00Z,5,896
2021-02-09T02:30:00Z,6,896
2021-02-09T03:00:00Z,7,896
2021-02-09T03:30:00Z,8,896
2021-02-09T04:00:00Z,9,508
2021-02-09T04:30:00Z,10,492
2021-02-09T05:00:00Z,11,640
2021-02-09T05:30:00Z,12,638
2021-02-09T06:00:00Z,13,424
2021-02-09T06:30:00Z,14,402
2021-02-09T07:00:00Z,15,128
2021-02-09T07:30:00Z,16,140
2021-02-09T08:00:00Z,17,702
2021-02-09T08:30:00Z,18,720
2021-02-09T09:00:00Z,19,584
2021-02-09T09:30:00Z,20,578
2021-02-09T10:00:00Z,21,600
2021-02-09T10:30:00Z,22,560
2021-02-09T11:00:00Z,23,-338
2021-02-09T11:30:00Z,24,-376
2021-02-09T12:00:00Z,25,-248
2021-02-09T12:30:00Z,26,-244
2021-02-09T13:00:00Z,27,-320
2021-02-09T13:30:00Z,28,-324
2021-02-09T14:00:00Z,29,-464
2021-02-09T14:30:00Z,30,-470
2021-02-09T15:00:00Z,31,42
2021-02-09T15:30:00Z,32,76
2021-02-09T16:00:00Z,33,348
2021-02-09T16:30:00Z,34,360
2021-02-09T17:00:00Z,35,666
2021-02-09T17:30:00Z,36,658
2021-02-09T18:00:00Z,37,182
2021-02-09T18:30:00Z,38,162
2021-02-09T19:00:00Z,39,172
2021-02-09T19:30:00Z,40,178
2021-02-09T20:00:00Z,41,332
2021-02-09T20:30:00Z,42,348
2021-02-09T21:00:00Z,43,508
2021-02-09T21:30:00Z,44,510
2021-02-09T22:00:00Z,45,412
2021-02-09T22:30:00Z,46,408
2021-02-09T23:00:00Z,47,588
2021-02-09T23:30:00Z,48,598
2021-02-10T00:00:00Z,1,66
2021-02-10T00:30:00Z,2,38
2021-02-10T01:00:00Z,3,670
2021-02-10T01:30:00Z,4,702
2021-02-10T02:00:00Z,5,672
2021-02-10T02:30:00Z,6,654
2021-02-10T03:00:00Z,7,274
2021-02-10T03:30:00Z,8,248
2021-02-10T04:00:00Z,9,22
2021-02-10T04:30:00Z,10,8
2021-02-10T05:00:00Z,11,-82
2021-02-10T05:30:00Z,12,-88
2021-02-10T06:00:00Z,13,-790
2021-02-10T06:30:00Z,14,-822
2021-02-10T07:00:00Z,15,-564
2021-02-10T07:30:00Z,16,-526
2021-02-10T08:00:00Z,17,-16
2021-02-10T08:30:00Z,18,44
2021-02-10T09:00:00Z,19,880
2021-02-10T09:30:00Z,20,896
2021-02-10T10:00:00Z,21,232
2021-02-10T10:30:00Z,22,198
2021-02-10T11:00:00Z,23,100
2021-02-10T11:30:00Z,24,74
2021-02-10T12:00:00Z,25,-396
2021-02-10T12:30:00Z,26,-418
2021-02-10T13:00:00Z,27,-408
2021-02-10T13:30:00Z,28,-408
2021-02-10T14:00:00Z,29,-94
2021-02-10T14:30:00Z,30,-80
2021-02-10T15:00:00Z,31,944
2021-02-10T15:30:00Z,32,992
2021-02-10T16:00:00Z,33,874
2021-02-10T16:30:00Z,34,874
2021-02-10T17:00:00Z,35,986
2021-02-10T17:30:00Z,36,992
2021-02-10T18:00:00Z,37,992
2021-02-10T18:30:00Z,38,992
2021-02-10T19:00:00Z,39,992
2021-02-10T19:30:00Z,40,992
2021-02-10T20:00:00Z,41,992
2021-02-10T20:30:00Z,42,986
2021-02-10T21:00:00Z,43,852
2021-02-10T21:30:00Z,44,850
2021-02-10T22:00:00Z,45,940
2021-02-10T22:30:00Z,46,936
2021-02-10T23:00:00Z,47,736
2021-02-10T23:30:00Z,48,726
2021-02-11T00:00:00Z,1,700
2021-02-11T00:30:00Z,2,708
2021-02-11T01:00:00Z,3,926
2021-02-11T01:30:00Z,4,928
2021-02-11T02:00:00Z,5,774
2021-02-11T02:30:00Z,6,742
2021-02-11T03:00:00Z,7,154
2021-02-11T03:30:00Z,8,122
2021-02-11T04:00:00Z,9,10
2021-02-11T04:30:00Z,10,-20
2021-02-11T05:00:00Z,11,-554
2021-02-11T05:30:00Z,12,-558
2021-02-11T06:00:00Z,13,-104
2021-02-11T06:30:00Z,14,-80
2021-02-11T07:00:00Z,15,430
2021-02-11T07:30:00Z,16,454
2021-02-11T08:00:00Z,17,538
2021-02-11T08:30:00Z,18,540
2021-02-11T09:00:00Z,19,520
2021-02-11T09:30:00Z,20,510
2021-02-11T10:00:00Z,21,318
2021-02-11T10:30:00Z,22,308
2021-02-11T11:00:00Z,23,64
2021-02-11T11:30:00Z,24,70
2021-02-11T12:00:00Z,25,466
2021-02-11T12:30:00Z,26,476
2021-02-11T13:00:00Z,27,320
2021-02-11T13:30:00Z,28,314
2021-02-11T14:00:00Z,29,108
2021-02-11T14:30:00Z,30,116
2021-02-11T15:00:00Z,31,504
2021-02-11T15:30:00Z,32,508
2021-02-11T16:00:00Z,33,224
2021-02-11T16:30:00Z,34,212
2021-02-11T17:00:00Z,35,240
2021-02-11T17:30:00Z,36,250
2021-02-11T18:00:00Z,37,442
2021-02-11T18:30:00Z,38,464
2021-02-11T19:00:00Z,39,740
2021-02-11T19:30:00Z,40,754
2021-02-11T20:00:00Z,41,628
2021-02-11T20:30:00Z,42,630
2021-02-11T21:00:00Z,43,810
2021-02-11T21:30:00Z,44,816
2021-02-11T22:00:00Z,45,772
2021-02-11T22:30:00Z,46,774
2021-02-11T23:00:00Z,47,844
2021-02-11T23:30:00Z,48,848
2021-02-12T00:00:00Z,1,848
2021-02-12T00:30:00Z,2,848
2021-02-12T01:00:00Z,3,846
2021-02-12T01:30:00Z,4,830
2021-02-12T02:00:00Z,5,464
2021-02-12T02:30:00Z,6,448
2021-02-12T03:00:00Z,7,252
2021-02-12T03:30:00Z,8,242
2021-02-12T04:00:00Z,9,-40
2021-02-12T04:30:00Z,10,-56
2021-02-12T05:00:00Z,11,32
2021-02-12T05:30:00Z,12,38
2021-02-12T06:00:00Z,13,-50
2021-02-12T06:30:00Z,14,-54
2021-02-12T07:00:00Z,15,-504
2021-02-12T07:30:00Z,16,-524
2021-02-12T08:00:00Z,17,-248
2021-02-12T08:30:00Z,18,-234
2021-02-12T09:00:00Z,19,-86
2021-02-12T09:30:00Z,20,-80
2021-02-12T10:00:00Z,21,-136
2021-02-12T10:30:00Z,22,-156
2021-02-12T11:00:00Z,23,-546
2021-02-12T11:30:00Z,24,-560
2021-02-12T12:00:00Z,25,-460
2021-02-12T12:30:00Z,26,-450
2021-02-12T13:00:00Z,27,-312
2021-02-12T13:30:00Z,28,-306
2021-02-12T14:00:00Z,29,-278
2021-02-12T14:30:00Z,30,-278
2021-02-12T15:00:00Z,31,200
2021-02-12T15:30:00Z,32,218
2021-02-12T16:00:00Z,33,140
2021-02-12T16:30:00Z,34,142
2021-02-12T17:00:00Z,35,266
2021-02-12T17:30:00Z,36,270
2021-02-12T18:00:00Z,37,246
2021-02-12T18:30:00Z,38,248
2021-02-12T19:00:00Z,39,336
2021-02-12T19:30:00Z,40,352
2021-02-12T20:00:00Z,41,594
2021-02-12T20:30:00Z,42,606
2021-02-12T21:00:00Z,43,566
2021-02-12T21:30:00Z,44,566
2021-02-12T22:00:00Z,45,562
2021-02-12T22:30:00Z,46,542
2021-02-12T23:00:00Z,47,118
2021-02-12T23:30:00Z,48,94
2021-02-13T00:00:00Z,1,64
2021-02-13T00:30:00Z,2,72
2021-02-13T01:00:00Z,3,278
2021-02-13T01:30:00Z,4,290
2021-02-13T02:00:00Z,5,20
2021-02-13T02:30:00Z,6,8
2021-02-13T03:00:00Z,7,-96
2021-02-13T03:30:00Z,8,-100
2021-02-13T04:00:00Z,9,-80
2021-02-13T04:30:00Z,10,-80
2021-02-13T05:00:00Z,11,-612
2021-02-13T05:30:00Z,12,-622
2021-02-13T06:00:00Z,13,-156
2021-02-13T06:30:00Z,14,-122
2021-02-13T07:00:00Z,15,36
2021-02-13T07:30:00Z,16,42
2021-02-13T08:00:00Z,17,-4
2021-02-13T08:30:00Z,18,6
2021-02-13T09:00:00Z,19,274
2021-02-13T09:30:00Z,20,290
2021-02-13T10:00:00Z,21,752
2021-02-13T10:30:00Z,22,776
2021-02-13T11:00:00Z,23,338
2021-02-13T11:30:00Z,24,318
2021-02-13T12:00:00Z,25,358
2021-02-13T12:30:00Z,26,360
2021-02-13T13:00:00Z,27,620
2021-02-13T13:30:00Z,28,630
2021-02-13T14:00:00Z,29,558
2021-02-13T14:30:00Z,30,556
2021-02-13T15:00:00Z,31,162
2021-02-13T15:30:00Z,32,148
2021-02-13T16:00:00Z,33,258
2021-02-13T16:30:00Z,34,290
2021-02-13T17:00:00Z,35,924
2021-02-13T17:30:00Z,36,954
2021-02-13T18:00:00Z,37,858
2021-02-13T18:30:00Z,38,854
2021-02-13T19:00:00Z,39,986
2021-02-13T19:30:00Z,40,992
2021-02-13T20:00:00Z,41,992
2021-02-13T20:30:00Z,42,980
2021-02-13T21:00:00Z,43,694
2021-02-13T21:30:00Z,44,662
2021-02-13T22:00:00Z,45,214
2021-02-13T22:30:00Z,46,184
2021-02-13T23:00:00Z,47,-48
2021-02-13T23:30:00Z,48,-62
2021-02-14T00:00:00Z,1,-92
2021-02-14T00:30:00Z,2,-94
2021-02-14T01:00:00Z,3,-252
2021-02-14T01:30:00Z,4,-256
2021-02-14T02:00:00Z,5,-184
2021-02-14T02:30:00Z,6,-178
2021-02-14T03:00:00Z,7,-100
2021-02-14T03:30:00Z,8,-102
2021-02-14T04:00:00Z,9,-240
2021-02-14T04:30:00Z,10,-248
2021-02-14T05:00:00Z,11,-194
2021-02-14T05:30:00Z,12,-194
2021-02-14T06:00:00Z,13,-252
2021-02-14T06:30:00Z,14,-240
2021-02-14T07:00:00Z,15,100
2021-02-14T07:30:00Z,16,118
2021-02-14T08:00:00Z,17,84
2021-02-14T08:30:00Z,18,110
2021-02-14T09:00:00Z,19,694
2021-02-14T09:30:00Z,20,730
2021-02-14T10:00:00Z,21,932
2021-02-14T10:30:00Z,22,944
2021-02-14T11:00:00Z,23,944
2021-02-14T11:30:00Z,24,944
2021-02-14T12:00:00Z,25,990
2021-02-14T12:30:00Z,26,992
2021-02-14T13:00:00Z,27,992
2021-02-14T13:30:00Z,28,992
2021-02-14T14:00:00Z,29,992
2021-02-14T14:30:00Z,30,992
2021-02-14T15:00:00Z,31,992
2021-02-14T15:30:00Z,32,992
2021-02-14T16:00:00Z,33,992
2021-02-14T16:30:00Z,34,988
2021-02-14T17:00:00Z,35,912
2021-02-14T17:30:00Z,36,910
2021-02-14T18:00:00Z,37,780
2021-02-14T18:30:00Z,38,772
2021-02-14T19:00:00Z,39,982
2021-02-14T19:30:00Z,40,992
2021-02-14T20:00:00Z,41,900
2021-02-14T20:30:00Z,42,896
2021-02-14T21:00:00Z,43,468
2021-02-14T21:30:00Z,44,420
2021-02-14T22:00:00Z,45,-248
2021-02-14T22:30:00Z,46,-258
2021-02-14T23:00:00Z,47,232
2021-02-14T23:30:00Z,48,258
2021-02-15T00:00:00Z,1,354
2021-02-15T00:30:00Z,2,368
2021-02-15T01:00:00Z,3,584
2021-02-15T01:30:00Z,4,596
2021-02-15T02:00:00Z,5,662
2021-02-15T02:30:00Z,6,662
2021-02-15T03:00:00Z,7,578
2021-02-15T03:30:00Z,8,576
2021-02-15T04:00:00Z,9,-332
2021-02-15T04:30:00Z,10,-358
2021-02-15T05:00:00Z,11,142
2021-02-15T05:30:00Z,12,192
2021-02-15T06:00:00Z,13,702
2021-02-15T06:30:00Z,14,726
2021-02-15T07:00:00Z,15,434
2021-02-15T07:30:00Z,16,420
2021-02-15T08:00:00Z,17,824
2021-02-15T08:30:00Z,18,852
2021-02-15T09:00:00Z,19,986
2021-02-15T09:30:00Z,20,992
2021-02-15T10:00:00Z,21,834
2021-02-15T10:30:00Z,22,826
2021-02-15T11:00:00Z,23,984
2021-02-15T11:30:00Z,24,992
2021-02-15T12:00:00Z,25,992
2021-02-15T12:30:00Z,26,992
2021-02-15T13:00:00Z,27,992
2021-02-15T13:30:00Z,28,992
2021-02-15T14:00:00Z,29,658
2021-02-15T14:30:00Z,30,648
2021-02-15T15:00:00Z,31,722
2021-02-15T15:30:00Z,32,726
2021-02-15T16:00:00Z,33,836
2021-02-15T16:30:00Z,34,840
2021-02-15T17:00:00Z,35,830
2021-02-15T17:30:00Z,36,836
2021-02-15T18:00:00Z,37,986
2021-02-15T18:30:00Z,38,992
2021-02-15T19:00:00Z,39,992
2021-02-15T19:30:00Z,40,984
2021-02-15T20:00:00Z,41,820
2021-02-15T20:30:00Z,42,808
2021-02-15T21:00:00Z,43,696
2021-02-15T21:30:00Z,44,672
2021-02-15T22:00:00Z,45,246
2021-02-15T22:30:00Z,46,216
2021-02-15T23:00:00Z,47,8
2021-02-15T23:30:00Z,48,-28
2021-02-16T00:00:00Z,1,-636
2021-02-16T00:30:00Z,2,-654
2021-02-16T01:00:00Z,3,-446
2021-02-16T01:30:00Z,4,-448
2021-02-16T02:00:00Z,5,-726
2021-02-16T02:30:00Z,6,-742
2021-02-16T03:00:00Z,7,-816
2021-02-16T03:30:00Z,8,-820
2021-02-16T04:00:00Z,9,-822
2021-02-16T04:30:00Z,10,-822
2021-02-16T05:00:00Z,11,-836
2021-02-16T05:30:00Z,12,-836
2021-02-16T06:00:00Z,13,-662
2021-02-16T06:30:00Z,14,-654
2021-02-16T07:00:00Z,15,-586
2021-02-16T07:30:00Z,16,-584
2021-02-16T08:00:00Z,17,-620
2021-02-16T08:30:00Z,18,-614
2021-02-16T09:00:00Z,19,-454
2021-02-16T09:30:00Z,20,-436
2021-02-16T10:00:00Z,21,-188
2021-02-16T10:30:00Z,22,-176
2021-02-16T11:00:00Z,23,254
2021-02-16T11:30:00Z,24,296
2021-02-16T12:00:00Z,25,766
2021-02-16T12:30:00Z,26,792
2021-02-16T13:00:00Z,27,268
2021-02-16T13:30:00Z,28,240
2021-02-16T14:00:00Z,29,80
2021-02-16T14:30:00Z,30,56
2021-02-16T15:00:00Z,31,-374
2021-02-16T15:30:00Z,32,-372
2021-02-16T16:00:00Z,33,124
2021-02-16T16:30:00Z,34,176
2021-02-16T17:00:00Z,35,836
2021-02-16T17:30:00Z,36,876
2021-02-16T18:00:00Z,37,986
2021-02-16T18:30:00Z,38,992
2021-02-16T19:00:00Z,39,992
2021-02-16T19:30:00Z,40,992
2021-02-16T20:00:00Z,41,946
2021-02-16T20:30:00Z,42,944
2021-02-16T21:00:00Z,43,772
2021-02-16T21:30:00Z,44,764
2021-02-16T22:00:00Z,45,682
2021-02-16T22:30:00Z,46,672
2021-02-16T23:00:00Z,47,524
2021-02-16T23:30:00Z,48,506
2021-02-17T00:00:00Z,1,294
2021-02-17T00:30:00Z,2,284
2021-02-17T01:00:00Z,3,110
2021-02-17T01:30:00Z,4,110
2021-02-17T02:00:00Z,5,310
2021-02-17T02:30:00Z,6,310
2021-02-17T03:00:00Z,7,122
2021-02-17T03:30:00Z,8,82
2021-02-17T04:00:00Z,9,-626
2021-02-17T04:30:00Z,10,-660
2021-02-17T05:00:00Z,11,-388
2021-02-17T05:30:00Z,12,-384
2021-02-17T06:00:00Z,13,-564
2021-02-17T06:30:00Z,14,-560
2021-02-17T07:00:00Z,15,-252
2021-02-17T07:30:00Z,16,-230
2021-02-17T08:00:00Z,17,-50
2021-02-17T08:30:00Z,18,-22
2021-02-17T09:00:00Z,19,390
2021-02-17T09:30:00Z,20,428
2021-02-17T10:00:00Z,21,798
2021-02-17T10:30:00Z,22,820
2021-02-17T11:00:00Z,23,986
2021-02-17T11:30:00Z,24,992
2021-02-17T12:00:00Z,25,992
2021-02-17T12:30:00Z,26,992
2021-02-17T13:00:00Z,27,992
2021-02-17T13:30:00Z,28,992
2021-02-17T14:00:00Z,29,992
2021-02-17T14:30:00Z,30,992
2021-02-17T15:00:00Z,31,652
2021-02-17T15:30:00Z,32,636
2021-02-17T16:00:00Z,33,560
2021-02-17T16:30:00Z,34,572
2021-02-17T17:00:00Z,35,924
2021-02-17T17:30:00Z,36,944
2021-02-17T18:00:00Z,37,990
2021-02-17T18:30:00Z,38,992
2021-02-17T19:00:00Z,39,992
2021-02-17T19:30:00Z,40,992
2021-02-17T20:00:00Z,41,992
2021-02-17T20:30:00Z,42,978
2021-02-17T21:00:00Z,43,684
2021-02-17T21:30:00Z,44,646
2021-02-17T22:00:00Z,45,188
2021-02-17T22:30:00Z,46,168
2021-02-17T23:00:00Z,47,250
2021-02-17T23:30:00Z,48,254
2021-02-18T00:00:00Z,1,190
2021-02-18T00:30:00Z,2,186
2021-02-18T01:00:00Z,3,172
2021-02-18T01:30:00Z,4,172
2021-02-18T02:00:00Z,5,-146
2021-02-18T02:30:00Z,6,-160
2021-02-18T03:00:00Z,7,-596
2021-02-18T03:30:00Z,8,-616
2021-02-18T04:00:00Z,9,-444
2021-02-18T04:30:00Z,10,-428
2021-02-18T05:00:00Z,11,-244
2021-02-18T05:30:00Z,12,-230
2021-02-18T06:00:00Z,13,-158
2021-02-18T06:30:00Z,14,-150
2021-02-18T07:00:00Z,15,-42
2021-02-18T07:30:00Z,16,-18
2021-02-18T08:00:00Z,17,420
2021-02-18T08:30:00Z,18,462
2021-02-18T09:00:00Z,19,922
2021-02-18T09:30:00Z,20,942
2021-02-18T10:00:00Z,21,-196
2021-02-18T10:30:00Z,22,-268
2021-02-18T11:00:00Z,23,-140
2021-02-18T11:30:00Z,24,-136
2021-02-18T12:00:00Z,25,-212
2021-02-18T12:30:00Z,26,-200
2021-02-18T13:00:00Z,27,148
2021-02-18T13:30:00Z,28,158
2021-02-18T14:00:00Z,29,-52
2021-02-18T14:30:00Z,30,-52
2021-02-18T15:00:00Z,31,212
2021-02-18T15:30:00Z,32,224
2021-02-18T16:00:00Z,33,40
2021-02-18T16:30:00Z,34,70
2021-02-18T17:00:00Z,35,944
2021-02-18T17:30:00Z,36,992
2021-02-18T18:00:00Z,37,992
2021-02-18T18:30:00Z,38,976
2021-02-18T19:00:00Z,39,626
2021-02-18T19:30:00Z,40,608
2021-02-18T20:00:00Z,41,434
2021-02-18T20:30:00Z,42,418
2021-02-18T21:00:00Z,43,222
2021-02-18T21:30:00Z,44,208
2021-02-18T22:00:00Z,45,110
2021-02-18T22:30:00Z,46,102
2021-02-18T23:00:00Z,47,52
2021-02-18T23:30:00Z,48,66
2021-02-19T00:00:00Z,1,448
2021-02-19T00:30:00Z,2,478
2021-02-19T01:00:00Z,3,742
2021-02-19T01:30:00Z,4,754
2021-02-19T02:00:00Z,5,778
2021-02-19T02:30:00Z,6,732
2021-02-19T03:00:00Z,7,-220
2021-02-19T03:30:00Z,8,-284
2021-02-19T04:00:00Z,9,-454
2021-02-19T04:30:00Z,10,-478
2021-02-19T05:00:00Z,11,-820
2021-02-19T05:30:00Z,12,-816
2021-02-19T06:00:00Z,13,-362
2021-02-19T06:30:00Z,14,-340
2021-02-19T07:00:00Z,15,-182
2021-02-19T07:30:00Z,16,-174
2021-02-19T08:00:00Z,17,-14
2021-02-19T08:30:00Z,18,-6
2021-02-19T09:00:00Z,19,-6
2021-02-19T09:30:00Z,20,-6
2021-02-19T10:00:00Z,21,-6
2021-02-19T10:30:00Z,22,-6
2021-02-19T11:00:00Z,23,950
2021-02-19T11:30:00Z,24,992
2021-02-19T12:00:00Z,25,992
2021-02-19T12:30:00Z,26,992
2021-02-19T13:00:00Z,27,992
2021-02-19T13:30:00Z,28,992
2021-02-19T14:00:00Z,29,992
2021-02-19T14:30:00Z,30,992
2021-02-19T15:00:00Z,31,992
2021-02-19T15:30:00Z,32,992
2021-02-19T16:00:00Z,33,992
2021-02-19T16:30:00Z,34,992
2021-02-19T17:00:00Z,35,992
2021-02-19T17:30:00Z,36,992
2021-02-19T18:00:00Z,37,992
2021-02-19T18:30:00Z,38,992
2021-02-19T19:00:00Z,39,992
2021-02-19T19:30:00Z,40,990
2021-02-19T20:00:00Z,41,946
2021-02-19T20:30:00Z,42,940
2021-02-19T21:00:00Z,43,838
2021-02-19T21:30:00Z,44,834
2021-02-19T22:00:00Z,45,248
2021-02-19T22:30:00Z,46,222
2021-02-19T23:00:00Z,47,346
2021-02-19T23:30:00Z,48,360
2021-02-20T00:00:00Z,1,540
2021-02-20T00:30:00Z,2,550
2021-02-20T01:00:00Z,3,578
2021-02-20T01:30:00Z,4,580
2021-02-20T02:00:00Z,5,572
2021-02-20T02:30:00Z,6,568
2021-02-20T03:00:00Z,7,524
2021-02-20T03:30:00Z,8,522
2021-02-20T04:00:00Z,9,478
2021-02-20T04:30:00Z,10,476
2021-02-20T05:00:00Z,11,370
2021-02-20T05:30:00Z,12,360
2021-02-20T06:00:00Z,13,252
2021-02-20T06:30:00Z,14,248
2021-02-20T07:00:00Z,15,664
2021-02-20T07:30:00Z,16,682
2021-02-20T08:00:00Z,17,702
2021-02-20T08:30:00Z,18,704
2021-02-20T09:00:00Z,19,750
2021-02-20T09:30:00Z,20,752
2021-02-20T10:00:00Z,21,796
2021-02-20T10:30:00Z,22,800
2021-02-20T11:00:00Z,23,800
2021-02-20T11:30:00Z,24,800
2021-02-20T12:00:00Z,25,844
2021-02-20T12:30:00Z,26,846
2021-02-20T13:00:00Z,27,802
2021-02-20T13:30:00Z,28,800
2021-02-20T14:00:00Z,29,800
2021-02-20T14:30:00Z,30,794
2021-02-20T15:00:00Z,31,660
2021-02-20T15:30:00Z,32,660
2021-02-20T16:00:00Z,33,792
2021-02-20T16:30:00Z,34,800
2021-02-20T17:00:00Z,35,936
2021-02-20T17:30:00Z,36,944
2021-02-20T18:00:00Z,37,944
2021-02-20T18:30:00Z,38,942
2021-02-20T19:00:00Z,39,898
2021-02-20T19:30:00Z,40,896
2021-02-20T20:00:00Z,41,896
2021-02-20T20:30:00Z,42,882
2021-02-20T21:00:00Z,43,568
2021-02-20T21:30:00Z,44,554
2021-02-20T22:00:00Z,45,136
2021-02-20T22:30:00Z,46,114
2021-02-20T23:00:00Z,47,476
2021-02-20T23:30:00Z,48,494
2021-02-21T00:00:00Z,1,192
2021-02-21T00:30:00Z,2,184
2021-02-21T01:00:00Z,3,382
2021-02-21T01:30:00Z,4,392
2021-02-21T02:00:00Z,5,354
2021-02-21T02:30:00Z,6,354
2021-02-21T03:00:00Z,7,426
2021-02-21T03:30:00Z,8,432
2021-02-21T04:00:00Z,9,456
2021-02-21T04:30:00Z,10,458
2021-02-21T05:00:00Z,11,444
2021-02-21T05:30:00Z,12,444
2021-02-21T06:00:00Z,13,362
2021-02-21T06:30:00Z,14,358
2021-02-21T07:00:00Z,15,668
2021-02-21T07:30:00Z,16,682
2021-02-21T08:00:00Z,17,748
2021-02-21T08:30:00Z,18,752
2021-02-21T09:00:00Z,19,842
2021-02-21T09:30:00Z,20,848
2021-02-21T10:00:00Z,21,892
2021-02-21T10:30:00Z,22,896
2021-02-21T11:00:00Z,23,942
2021-02-21T11:30:00Z,24,944
2021-02-21T12:00:00Z,25,990
2021-02-21T12:30:00Z,26,992
2021-02-21T13:00:00Z,27,992
2021-02-21T13:30:00Z,28,992
2021-02-21T14:00:00Z,29,898
2021-02-21T14:30:00Z,30,898
2021-02-21T15:00:00Z,31,988
2021-02-21T15:30:00Z,32,992
2021-02-21T16:00:00Z,33,992
2021-02-21T16:30:00Z,34,992
2021-02-21T17:00:00Z,35,992
2021-02-21T17:30:00Z,36,992
2021-02-21T18:00:00Z,37,992
2021-02-21T18:30:00Z,38,992
2021-02-21T19:00:00Z,39,992
2021-02-21T19:30:00Z,40,992
2021-02-21T20:00:00Z,41,992
2021-02-21T20:30:00Z,42,992
2021-02-21T21:00:00Z,43,992
2021-02-21T21:30:00Z,44,990
2021-02-21T22:00:00Z,45,946
2021-02-21T22:30:00Z,46,944
2021-02-21T23:00:00Z,47,808
2021-02-21T23:30:00Z,48,800
2021-02-22T00:00:00Z,1,800
2021-02-22T00:30:00Z,2,800
2021-02-22T01:00:00Z,3,800
2021-02-22T01:30:00Z,4,800
2021-02-22T02:00:00Z,5,800
2021-02-22T02:30:00Z,6,800
2021-02-22T03:00:00Z,7,800
2021-02-22T03:30:00Z,8,800
2021-02-22T04:00:00Z,9,800
2021-02-22T04:30:00Z,10,806
2021-02-22T05:00:00Z,11,936
2021-02-22T05:30:00Z,12,944
2021-02-22T06:00:00Z,13,990
2021-02-22T06:30:00Z,14,992
2021-02-22T07:00:00Z,15,972
2021-02-22T07:30:00Z,16,972
